snatcherVelocity,xAxisPos,zAxisPos,distanceToTarget,viewAngle,touchedWall,date-time
0.7538837,-16.09985,22.06488,10.47908,364.0776,15,11/02/2020 21:22:31
0.5298684,-18.74874,19.10423,10.47908,365.0578,15,11/02/2020 21:22:32
0.3652801,-14.87538,26.49185,10.47908,69.75731,15,11/02/2020 21:22:33
0.3652801,-6.784942,26.78124,10.47908,144.4331,15,11/02/2020 21:22:34
0.3238957,-9.035858,19.67403,10.47908,245.3053,15,11/02/2020 21:22:35
0.551065,-7.800704,21.06069,10.47908,59.95111,15,11/02/2020 21:22:36
0.551065,-7.325685,15.06974,10.47908,200.4864,15,11/02/2020 21:22:38
0.551065,-7.110226,15.53934,10.47908,163.0381,15,11/02/2020 21:22:39
0.551065,-2.847526,14.70678,10.47908,382.1421,15,11/02/2020 21:22:40
0.551065,-1.858822,7.374384,10.47908,260.041,15,11/02/2020 21:22:41
0.5327572,-0.7994646,-0.31003,10.47908,221.1599,15,11/02/2020 21:22:42
0.5327572,1.344752,8.393956,10.47908,48.81534,15,11/02/2020 21:22:43
0.5327572,4.075114,14.68582,10.47908,239.3114,15,11/02/2020 21:22:44
0.5327572,0.4145283,6.040136,10.47908,251.9396,15,11/02/2020 21:22:45
0.5798621,-0.3905626,0.4000568,10.47908,342.6385,15,11/02/2020 21:22:46
0.5798621,-4.366109,8.918851,10.47908,340.1213,15,11/02/2020 21:22:47
0.5798621,1.405687,5.861697,10.47908,134.0436,15,11/02/2020 21:22:48
0.6208677,0.9815068,8.802006,10.47908,26.83983,15,11/02/2020 21:22:49
0.6208677,7.252574,10.60317,10.47908,335.7497,15,11/02/2020 21:22:50
0.6208677,5.551772,11.25554,10.47908,88.01038,15,11/02/2020 21:22:51
0.6208677,12.04279,8.997263,10.47908,315.9707,15,11/02/2020 21:22:52
0.6208677,7.274017,14.12379,10.47908,63.92543,15,11/02/2020 21:22:53
0.6208677,3.863258,9.838107,10.47908,44.05586,15,11/02/2020 21:22:54
0.6208677,10.52918,12.20176,10.47908,86.93653,15,11/02/2020 21:22:55
0.1722925,11.25922,11.82516,10.47908,207.0726,15,11/02/2020 21:22:56
0.1722925,7.669374,2.828932,10.47908,236.3997,15,11/02/2020 21:22:57
0.1722925,5.053478,7.025723,10.47908,73.69667,15,11/02/2020 21:22:58
0.1722925,5.794855,8.458401,10.47908,176.8214,15,11/02/2020 21:22:59
0.1722925,6.089904,6.898844,10.47908,219.642,15,11/02/2020 21:23:00
0.8876829,0.4507277,0.3351173,10.47908,255.3018,15,11/02/2020 21:23:01
0.8876828,1.409051,8.376822,10.47908,374.9118,15,11/02/2020 21:23:02
0.9458475,7.137558,5.434599,10.47908,153.7197,15,11/02/2020 21:23:03
0.9458475,12.98019,12.37242,10.47908,349.2485,15,11/02/2020 21:23:04
0.2515681,12.86813,7.757221,10.47908,232.9064,15,11/02/2020 21:23:05
9.950173,3.657506,6.09535,8.935598,75.3773,15,11/02/2020 21:23:06
6.899403,-2.043743,1.062531,8.935598,87.64977,15,11/02/2020 21:23:07
6.899403,-4.505616,4.522627,8.935598,85.9914,15,11/02/2020 21:23:08
6.899403,-3.361363,2.700212,8.935598,84.85658,15,11/02/2020 21:23:09
4.274629,-4.255388,-1.159245,8.935598,91.81958,15,11/02/2020 21:23:10
4.274629,-4.496267,3.473573,8.935598,377.1501,15,11/02/2020 21:23:11
4.768372E-07,-9.146723,-0.6565437,8.935598,271.7572,16,11/02/2020 21:23:12
0.1103023,-5.650112,-3.016136,8.935598,89.74003,16,11/02/2020 21:23:13
0.904843,-1.179586,-1.887766,8.935598,357.1842,16,11/02/2020 21:23:14
0.904843,-2.545393,-1.613855,8.935598,356.5954,16,11/02/2020 21:23:15
0.9066104,-4.493449,7.176361,8.935598,42.45598,16,11/02/2020 21:23:16
0.9066104,-6.551365,10.24102,8.935598,63.65142,16,11/02/2020 21:23:17
0.9066104,-6.013453,11.61045,8.935598,80.79076,16,11/02/2020 21:23:18
0.9066104,-7.119767,5.592081,8.935598,234.2412,16,11/02/2020 21:23:19
0.9066104,-11.16174,5.028112,8.935598,269.0316,16,11/02/2020 21:23:20
0.9066104,-10.20841,6.359385,8.935598,141.4632,16,11/02/2020 21:23:21
0.9066104,-3.514729,5.459914,8.935598,158.5016,16,11/02/2020 21:23:22
0.9066104,-9.420456,7.39959,8.935598,334.3635,16,11/02/2020 21:23:23
0.9066104,-5.87192,7.343211,8.935598,165.264,16,11/02/2020 21:23:24
0.9066104,-2.298279,10.41665,8.935598,217.2581,16,11/02/2020 21:23:25
0.9066104,-3.202081,6.858566,8.935598,112.3932,16,11/02/2020 21:23:26
0.9066104,-7.626348,7.492459,8.935598,79.51066,16,11/02/2020 21:23:27
0.9066104,-5.755591,9.772275,8.935598,136.224,16,11/02/2020 21:23:28
0.9066104,1.896987,5.840564,8.935598,92.48354,16,11/02/2020 21:23:29
0.9066104,2.325372,6.188566,8.935598,375.6122,16,11/02/2020 21:23:30
0.9066104,0.842658,3.787618,8.935598,253.5249,16,11/02/2020 21:23:31
0.9066104,2.32296,4.854134,8.935598,33.24261,16,11/02/2020 21:23:32
0.9066104,-3.890794,4.165279,8.935598,272.14,16,11/02/2020 21:23:33
0.9066104,-4.907581,0.1433277,8.935598,70.25102,16,11/02/2020 21:23:34
0.9066104,-5.296795,8.485181,8.935598,377.6944,16,11/02/2020 21:23:35
0.9066104,-0.3699708,7.012337,8.935598,61.55951,16,11/02/2020 21:23:36
0.9066104,5.391741,10.39119,8.935598,152.9272,16,11/02/2020 21:23:37
0.9066104,2.994912,9.968636,8.935598,279.4672,16,11/02/2020 21:23:38
0.9066104,-1.715584,2.69978,8.935598,182.1996,16,11/02/2020 21:23:39
0.2329561,-9.309177,2.057465,8.935598,218.1916,16,11/02/2020 21:23:40
0.2329569,-6.73603,1.281132,8.935598,364.8634,17,11/02/2020 21:23:41
0.8572639,-10.72,5.122101,8.935598,346.7809,17,11/02/2020 21:23:42
0.6462297,-7.850654,10.41014,8.935598,123.4866,17,11/02/2020 21:23:43
0.6305695,-11.24112,15.80261,8.935598,89.55463,17,11/02/2020 21:23:44
0.6305695,-7.59934,18.88303,8.935598,344.9187,17,11/02/2020 21:23:45
18.39707,-2.145253,15.75426,8.623256,107.9536,17,11/02/2020 21:23:46
18.39707,19.50964,17.60651,8.623256,359.7762,17,11/02/2020 21:23:47
18.39707,28.31433,9.772258,8.623256,271.7839,17,11/02/2020 21:23:48
5.379447,29.874,11.39768,8.623256,323.8821,17,11/02/2020 21:23:49
5.379447,29.60601,15.18593,8.623256,66.79284,17,11/02/2020 21:23:50
5.379446,29.29873,15.57386,8.623256,294.41,17,11/02/2020 21:23:51
5.196653,30.7401,16.26673,8.623256,183.7413,17,11/02/2020 21:23:52
3.856016,30.2371,13.28983,8.623256,274.4703,17,11/02/2020 21:23:53
3.856016,24.66328,10.60085,8.623256,264.9075,17,11/02/2020 21:23:54
3.856016,26.36391,6.081888,8.623256,331.5698,17,11/02/2020 21:23:55
3.856015,22.10454,8.344235,8.623256,281.7131,17,11/02/2020 21:23:56
3.856015,19.20913,5.796339,8.623256,270.8987,17,11/02/2020 21:23:57
0.6589115,22.03555,3.415294,8.623256,43.82423,18,11/02/2020 21:23:58
0.6589115,15.43642,8.397669,8.623256,272.2655,18,11/02/2020 21:23:59
0.6589115,19.3018,4.557337,13.24296,167.1836,18,11/02/2020 21:24:00
0.6589115,18.09218,7.255783,13.24296,241.301,18,11/02/2020 21:24:01
0.6589115,10.0743,5.47029,13.24296,296.0598,18,11/02/2020 21:24:02
0.6589115,3.403207,3.188353,13.24296,80.99027,18,11/02/2020 21:24:03
0.6589115,5.591641,0.8972378,13.24296,152.8977,18,11/02/2020 21:24:04
0.6458011,1.241388,5.302595,13.24296,383.0854,18,11/02/2020 21:24:05
0.5997167,3.69925,1.285442,13.24296,159.0374,18,11/02/2020 21:24:06
0.5997167,8.519619,-1.326895,13.24296,380.471,18,11/02/2020 21:24:07
0.5997167,7.862165,5.58764,13.24296,330.8676,18,11/02/2020 21:24:08
8.940697E-08,13.54823,2.080261,13.24296,52.57868,19,11/02/2020 21:24:09
0.5053191,15.99957,10.73011,13.24296,62.96733,19,11/02/2020 21:24:10
0.9221386,14.12711,16.05938,13.24296,269.8514,19,11/02/2020 21:24:11
0.9221386,8.58445,20.38478,13.24296,338.6471,19,11/02/2020 21:24:12
0.3784156,7.368377,18.34657,13.24296,295.8078,19,11/02/2020 21:24:13
0.3784156,2.483747,24.05566,13.24296,35.71363,19,11/02/2020 21:24:14
0.3784156,3.764346,29.76912,13.24296,29.67308,19,11/02/2020 21:24:15
10.19308,8.878437,34.20859,13.33582,172.8923,19,11/02/2020 21:24:16
9.536743E-07,14.06866,36.55098,11.60019,307.6594,20,11/02/2020 21:24:17
0.7417363,5.492737,34.49659,11.60019,118.1495,20,11/02/2020 21:24:18
0.7417363,5.115783,30.45989,11.60019,267.7625,20,11/02/2020 21:24:19
0.7417363,10.57351,33.82926,12.34471,259.0619,20,11/02/2020 21:24:20
0.7417363,3.804297,27.03314,12.34471,239.4106,20,11/02/2020 21:24:21
0.6214854,-2.466813,24.7605,12.34471,277.6071,20,11/02/2020 21:24:22
0.6214854,-8.235727,28.82763,12.34471,315.9558,20,11/02/2020 21:24:23
0.6214854,-2.782892,24.9692,12.34471,164.7691,20,11/02/2020 21:24:24
0.6214854,4.180713,26.68185,12.34471,34.30263,20,11/02/2020 21:24:25
0.5655798,-0.9977279,22.19256,12.34471,309.2466,20,11/02/2020 21:24:26
0.5655798,-5.533314,23.34574,12.34471,163.7724,20,11/02/2020 21:24:27
0.5655798,-2.421108,31.06751,12.34471,341.0577,20,11/02/2020 21:24:28
0.5655798,-7.290314,29.38193,12.34471,189.7183,20,11/02/2020 21:24:29
0.5655798,-1.508724,27.34635,12.34471,244.7093,20,11/02/2020 21:24:30
0.5655798,-6.577695,19.26147,12.34471,229.0812,20,11/02/2020 21:24:31
0.5655798,-2.980623,17.40472,12.34471,152.7269,20,11/02/2020 21:24:32
0.5655798,-3.732515,12.40417,12.34471,294.8229,20,11/02/2020 21:24:33
0.5655798,-4.617325,10.66663,12.34471,298.9292,20,11/02/2020 21:24:35
0.5655798,-6.634186,11.49646,12.34471,204.8516,20,11/02/2020 21:24:36
0.5655798,-0.2738591,16.90595,12.34471,358.6122,20,11/02/2020 21:24:37
8.359933,4.089119,24.54161,10.88529,187.3147,20,11/02/2020 21:24:38
8.359933,5.415241,23.97591,10.88529,238.341,20,11/02/2020 21:24:39
8.359933,6.244447,23.0829,10.88529,192.1642,20,11/02/2020 21:24:40
8.359933,13.04063,26.63677,10.88529,100.7836,20,11/02/2020 21:24:41
8.359933,24.34784,30.49089,10.88529,317.5153,20,11/02/2020 21:24:42
2.384186E-07,17.59689,36.56396,10.88529,327.5887,22,11/02/2020 21:24:43
9.839501,7.41605,29.22466,8.406033,237.4395,22,11/02/2020 21:24:44
9.839501,-1.233895,17.02695,8.406033,143.6628,22,11/02/2020 21:24:45
9.839501,-5.780918,0.0710392,8.406033,168.8584,22,11/02/2020 21:24:46
2.769714,-4.367234,-4.658878,8.406033,132.5298,22,11/02/2020 21:24:47
2.769714,3.551564,-1.399555,8.406033,114.626,22,11/02/2020 21:24:48
1.557023,6.943677,-1.852316,8.406033,304.0328,23,11/02/2020 21:24:49
1.301802,3.234845,0.5688667,8.406033,329.1977,23,11/02/2020 21:24:50
1.301802,2.392111,2.073324,8.406033,354.3079,23,11/02/2020 21:24:51
1.301802,1.286861,5.583353,8.406033,156.2151,23,11/02/2020 21:24:52
1.301802,-3.244659,0.7326412,8.406033,303.1666,23,11/02/2020 21:24:53
1.301802,-3.478428,8.063841,8.406033,75.20927,23,11/02/2020 21:24:54
9.345428,6.678531,12.6827,12.84718,135.0257,23,11/02/2020 21:24:55
7.046008,11.83689,16.30826,12.84718,364.9656,23,11/02/2020 21:24:56
7.046008,14.12384,15.75384,12.84718,215.4423,23,11/02/2020 21:24:57
7.046008,13.73603,13.38467,12.84718,307.0864,23,11/02/2020 21:24:58
7.046008,23.84941,21.43386,12.84718,91.78107,23,11/02/2020 21:24:59
7.046008,29.90536,26.56465,12.84718,56.90635,23,11/02/2020 21:25:00
2.84472,32.39106,32.22762,12.84718,374.0208,23,11/02/2020 21:25:01
2.84472,29.79355,27.38877,12.84718,215.0111,23,11/02/2020 21:25:02
2.84472,24.62119,24.01063,12.84718,285.4646,23,11/02/2020 21:25:03
2.84472,23.04276,23.48999,12.84718,369.6253,23,11/02/2020 21:25:04
2.84472,18.65377,21.95462,12.84718,251.651,23,11/02/2020 21:25:05
2.84472,14.51674,21.17986,12.84718,380.3707,23,11/02/2020 21:25:06
2.84472,15.67476,19.05028,12.84718,157.7962,23,11/02/2020 21:25:07
11.69639,21.82511,22.32165,13.35905,221.1083,23,11/02/2020 21:25:08
2.095563,24.26009,35.39859,13.35905,190.2316,23,11/02/2020 21:25:09
2.095563,20.17812,32.29296,12.24152,310.6004,23,11/02/2020 21:25:10
2.941407E-14,18.73713,36.42119,11.69757,282.211,24,11/02/2020 21:25:11
2.941407E-14,10.41705,31.23651,11.69757,242.9709,24,11/02/2020 21:25:12
2.941407E-14,4.168872,29.40739,11.69757,139.1589,24,11/02/2020 21:25:13
2.941407E-14,7.471502,28.86219,11.69757,252.5607,24,11/02/2020 21:25:14
2.941407E-14,4.138989,24.07501,11.69757,72.37962,24,11/02/2020 21:25:15
2.941407E-14,0.6685293,30.63951,11.69757,344.4524,24,11/02/2020 21:25:16
2.941407E-14,0.2667302,36.13018,11.69757,324.4357,24,11/02/2020 21:25:17
9.913919,-0.5799224,30.88535,11.45671,161.5642,24,11/02/2020 21:25:18
9.913919,5.128064,26.96576,11.45671,28.10136,24,11/02/2020 21:25:19
9.913919,6.533574,21.22386,11.45671,261.5157,24,11/02/2020 21:25:20
18.18699,24.27227,5.798204,7.748229,110.5598,24,11/02/2020 21:25:21
1.421085E-14,22.04843,0.7339821,7.748229,288.1647,25,11/02/2020 21:25:22
1.421085E-14,23.94476,0.7899933,7.748229,115.0925,25,11/02/2020 21:25:23
1.421085E-14,19.77124,5.104084,7.748229,300.3223,25,11/02/2020 21:25:24
1.421085E-14,10.45223,8.405651,7.748229,319.2058,25,11/02/2020 21:25:25
1.421085E-14,8.974291,9.350006,7.748229,145.0467,25,11/02/2020 21:25:26
1.421085E-14,9.645019,3.092941,7.748229,284.4447,25,11/02/2020 21:25:27
1.421085E-14,14.14223,1.211329,7.748229,363.3084,26,11/02/2020 21:25:28
1.421085E-14,13.82427,2.585781,7.748229,294.7008,26,11/02/2020 21:25:29
0.6230344,6.020784,4.198151,7.748229,293.2469,26,11/02/2020 21:25:30
0.6230344,-2.640283,7.427389,7.748229,337.1425,26,11/02/2020 21:25:31
10.31454,-13.62181,3.863194,8.291919,360.7534,26,11/02/2020 21:25:32
5.800762,-18.15792,6.42544,8.291919,54.94807,26,11/02/2020 21:25:33
0.3042411,-24.17664,0.9100876,8.291919,105.7653,27,11/02/2020 21:25:34
1.005932,-16.55062,3.764105,8.291919,134.0232,27,11/02/2020 21:25:35
1.005932,-11.40227,9.297988,8.291919,369.1048,27,11/02/2020 21:25:36
1.005932,-11.76827,16.81928,8.291919,343.0192,27,11/02/2020 21:25:37
1.005932,-8.159023,15.26484,8.291919,311.6005,27,11/02/2020 21:25:38
1.005932,-7.878168,22.28076,8.291919,385.9772,27,11/02/2020 21:25:39
1.005932,-9.4428,18.17044,8.291919,349.1139,27,11/02/2020 21:25:40
1.005932,-5.316847,23.1547,8.291919,125.7673,27,11/02/2020 21:25:41
1.005932,-7.165814,21.32899,8.291919,245.3323,27,11/02/2020 21:25:42
1.005932,-9.254686,20.96951,8.291919,44.15508,27,11/02/2020 21:25:43
0.4693561,-2.55183,24.65536,8.291919,142.9381,27,11/02/2020 21:25:44
0.4175224,-0.4436063,30.19627,8.291919,96.59997,27,11/02/2020 21:25:45
9.143432,7.668919,30.0438,4.880939,305.2256,27,11/02/2020 21:25:46
9.143432,15.01208,26.13034,4.880939,92.54238,27,11/02/2020 21:25:47
9.143432,21.65945,27.27481,4.880939,237.2571,27,11/02/2020 21:25:48
9.143432,26.90654,24.01926,4.880939,235.9145,27,11/02/2020 21:25:49
9.143432,27.38405,23.15487,4.880939,278.9204,27,11/02/2020 21:25:50
9.143432,28.78736,28.10513,4.880939,275.6381,27,11/02/2020 21:25:51
9.143432,33.46387,30.3491,4.880939,102.3363,27,11/02/2020 21:25:52
9.143432,40.2508,31.96376,4.880939,268.6305,27,11/02/2020 21:25:53
9.143432,40.18766,30.16873,4.880939,272.7553,27,11/02/2020 21:25:54
9.143432,41.49144,26.71141,4.880939,227.7112,27,11/02/2020 21:25:55
9.143432,41.85842,27.81532,4.880939,298.0416,27,11/02/2020 21:25:56
9.143432,40.88225,28.6262,4.880939,307.6106,27,11/02/2020 21:25:57
3.064231,38.5824,31.12666,7.007346,299.9523,27,11/02/2020 21:25:58
3.064231,29.42255,28.7251,7.007346,301.1964,27,11/02/2020 21:25:59
3.064231,23.93621,34.14218,12.79696,270.8415,27,11/02/2020 21:26:00
0.0002793721,14.28087,36.5563,12.79696,312.6178,28,11/02/2020 21:26:01
0.0002793721,6.307549,31.56725,12.79696,247.125,28,11/02/2020 21:26:02
0.0002793721,9.030823,26.23984,12.79696,332.6601,28,11/02/2020 21:26:03
0.0002793721,1.685753,32.99551,12.79696,337.1894,28,11/02/2020 21:26:04
0.0002793721,6.101889,28.07094,12.79696,266.9652,28,11/02/2020 21:26:05
0.5353647,2.142463,20.47101,12.79696,196.7763,28,11/02/2020 21:26:06
9.379892,-2.123136,14.45591,9.856413,131.543,28,11/02/2020 21:26:07
9.379892,-0.3807198,4.767532,9.856413,78.35835,28,11/02/2020 21:26:08
9.379892,-11.73964,2.071194,9.856413,291.2281,28,11/02/2020 21:26:09
0.0001507246,-14.19772,0.6623592,9.856413,138.3584,29,11/02/2020 21:26:10
0.0001507246,-13.70696,3.344599,9.856413,264.7336,29,11/02/2020 21:26:11
0.0001507246,-17.30831,6.751545,9.856413,27.32845,29,11/02/2020 21:26:12
0.0001507246,-14.44555,12.99349,9.856413,354.4411,29,11/02/2020 21:26:13
0.0001507246,-13.55519,16.89399,9.856413,275.7123,29,11/02/2020 21:26:14
0.0001507246,-11.43037,16.30082,9.856413,75.72844,29,11/02/2020 21:26:15
9.633077,-10.49809,25.33403,5.589034,199.631,29,11/02/2020 21:26:16
7.979562,-6.267573,29.80009,5.589034,362.1606,29,11/02/2020 21:26:17
7.979562,-0.832652,35.87899,5.589034,241.8497,29,11/02/2020 21:26:18
7.979562,1.626309,38.25538,5.589034,81.44405,29,11/02/2020 21:26:19
7.979562,-2.917611,46.91817,5.589034,310.4372,29,11/02/2020 21:26:20
10.52688,-9.16818,53.15596,10.17589,314.2583,29,11/02/2020 21:26:21
10.52688,-17.57328,60.92957,10.17589,199.9002,29,11/02/2020 21:26:22
2.598689,-15.45914,57.19654,11.22831,205.0212,29,11/02/2020 21:26:23
2.598689,-7.772719,51.83449,11.22831,166.5549,29,11/02/2020 21:26:24
2.558228,-3.271041,45.87881,11.22831,157.5217,29,11/02/2020 21:26:25
2.558228,-2.88291,44.39927,11.22831,159.3726,29,11/02/2020 21:26:26
2.558228,0.9806828,40.9313,11.22831,261.7989,29,11/02/2020 21:26:27
2.558228,6.961722,40.34534,11.22831,236.8452,29,11/02/2020 21:26:29
2.558228,6.486666,32.89258,11.22831,199.8865,29,11/02/2020 21:26:30
2.558228,1.020329,35.02818,11.22831,208.7578,29,11/02/2020 21:26:31
2.558228,3.228758,29.82363,11.22831,247.8958,29,11/02/2020 21:26:32
2.558228,3.668523,28.94896,11.22831,273.7873,29,11/02/2020 21:26:33
2.558228,1.430374,27.88562,11.22831,309.1038,29,11/02/2020 21:26:34
2.558228,4.302654,28.64751,11.22831,194.6265,29,11/02/2020 21:26:35
2.558228,0.4702214,34.78981,11.22831,231.3126,29,11/02/2020 21:26:36
2.558228,-2.046607,35.48897,11.22831,70.59393,29,11/02/2020 21:26:37
2.558228,2.352722,31.19135,11.22831,174.9576,29,11/02/2020 21:26:38
2.558228,10.6906,27.23836,11.22831,115.7042,29,11/02/2020 21:26:39
2.558228,6.758121,25.23999,11.22831,340.9237,29,11/02/2020 21:26:40
2.558228,1.73334,26.47053,11.22831,307.6258,29,11/02/2020 21:26:41
2.558228,-1.413376,35.8469,11.22831,31.28196,29,11/02/2020 21:26:42
2.558228,-0.2431397,42.41853,11.22831,173.7128,29,11/02/2020 21:26:43
2.558228,1.276821,39.51701,11.22831,247.7701,29,11/02/2020 21:26:44
10.72176,5.684572,37.17751,8.952604,300.5171,29,11/02/2020 21:26:45
10.72176,12.11769,28.87147,8.952604,132.6506,29,11/02/2020 21:26:46
10.72176,27.26259,24.42436,8.952604,92.65676,29,11/02/2020 21:26:47
10.72176,31.6458,18.92042,8.952604,339.9026,29,11/02/2020 21:26:48
2.145396,30.62454,19.49302,10.66874,314.3171,29,11/02/2020 21:26:49
2.145396,31.23123,16.53453,10.66874,90.94332,29,11/02/2020 21:26:50
10.38829,26.2091,14.47278,12.16027,41.52687,29,11/02/2020 21:26:51
10.38829,22.6048,11.8351,12.16027,273.4614,29,11/02/2020 21:26:52
10.38829,16.29552,10.672,12.16027,67.75703,29,11/02/2020 21:26:53
10.38829,4.786357,1.38517,12.16027,177.366,29,11/02/2020 21:26:54
10.38829,1.537391,-0.07751465,12.16027,58.02011,29,11/02/2020 21:26:55
10.38829,-5.639265,0.5805721,12.16027,110.3002,29,11/02/2020 21:26:56
1.619171E-07,-13.00349,-4.191208,12.16027,334.6544,31,11/02/2020 21:26:57
1.619171E-07,-11.53292,-4.231726,12.16027,80.62507,31,11/02/2020 21:26:58
1.619171E-07,-4.602416,-7.969624,12.16027,382.9601,31,11/02/2020 21:26:59
1.619171E-07,-5.149088,-5.743345,12.16027,38.11149,31,11/02/2020 21:27:00
1.619171E-07,-2.135934,-3.461851,12.16027,259.9237,31,11/02/2020 21:27:01
1.619171E-07,-0.874153,-0.7338924,12.16027,69.13358,31,11/02/2020 21:27:02
1.619171E-07,0.0003694178,0.5437832,12.16027,72.04826,31,11/02/2020 21:27:03
1.619171E-07,-0.8159422,8.566644,12.16027,337.1738,31,11/02/2020 21:27:04
1.619171E-07,-4.263507,17.16834,12.16027,78.50865,31,11/02/2020 21:27:05
1.619171E-07,-1.34622,20.08503,12.16027,251.2457,31,11/02/2020 21:27:06
1.619171E-07,-3.264173,21.66462,12.16027,266.9249,31,11/02/2020 21:27:07
1.619171E-07,-8.93934,22.64606,12.16027,39.98339,31,11/02/2020 21:27:08
1.619171E-07,-13.38074,28.73565,12.16027,88.02215,31,11/02/2020 21:27:09
1.619171E-07,-9.382001,22.83911,12.16027,202.6387,31,11/02/2020 21:27:10
1.619171E-07,-9.217312,22.06557,12.16027,139.9075,31,11/02/2020 21:27:11
1.619171E-07,-11.36158,27.32347,12.16027,345.2408,31,11/02/2020 21:27:12
7.546807E-07,-3.758452,22.9572,12.16027,156.8293,31,11/02/2020 21:27:13
8.64762,5.12672,17.52274,7.296701,359.4271,31,11/02/2020 21:27:14
8.64762,8.415519,5.858715,7.296701,89.26398,31,11/02/2020 21:27:15
8.216052,11.68625,6.216888,7.296701,342.1712,31,11/02/2020 21:27:16
4.269708,15.12733,8.712069,7.296701,63.33712,31,11/02/2020 21:27:17
4.269708,18.48058,1.53591,7.296701,245.4597,31,11/02/2020 21:27:18
2.036023,18.31162,0.7066422,7.296701,167.7733,33,11/02/2020 21:27:19
0.0003617371,25.26019,0.8906918,9.415079,340.7693,33,11/02/2020 21:27:20
0.3040637,22.09105,6.471982,9.415079,267.4008,33,11/02/2020 21:27:21
0.3040637,19.35914,12.00712,9.415079,274.4705,33,11/02/2020 21:27:22
0.3040637,16.5622,12.43505,9.415079,194.7175,33,11/02/2020 21:27:23
0.3040637,16.48839,9.878869,9.415079,170.8287,33,11/02/2020 21:27:24
0.3040637,18.2648,9.955385,9.415079,283.0265,33,11/02/2020 21:27:25
0.3040637,12.27384,9.345491,9.415079,271.1596,33,11/02/2020 21:27:26
0.477422,11.49925,6.712623,9.415079,260.7022,33,11/02/2020 21:27:27
0.5301508,3.751918,7.071462,9.415079,227.8097,33,11/02/2020 21:27:28
0.5301508,2.972268,1.999577,9.415079,372.8427,33,11/02/2020 21:27:29
0.5301508,6.217995,4.512367,9.415079,329.2867,33,11/02/2020 21:27:30
0.5301508,3.31725,8.91272,9.415079,293.6566,33,11/02/2020 21:27:31
0.5301508,2.043089,15.98465,9.415079,361.6903,33,11/02/2020 21:27:32
0.8855889,2.146786,14.79548,9.415079,246.4149,33,11/02/2020 21:27:33
1.146377,4.475562,18.59784,9.415079,194.5125,33,11/02/2020 21:27:34
1.146377,8.472265,12.7175,9.415079,78.28588,33,11/02/2020 21:27:35
1.146377,9.436122,3.536474,9.415079,153.2191,33,11/02/2020 21:27:36
9.12688,7.865068,-4.391979,10.77364,133.6218,34,11/02/2020 21:27:37
9.12688,3.717831,-3.349926,10.77364,301.0321,34,11/02/2020 21:27:38
9.12688,-3.94013,-2.22789,10.77364,77.97577,34,11/02/2020 21:27:39
9.12688,-7.525694,-8.360981,10.77364,118.2456,34,11/02/2020 21:27:40
9.12688,-12.19564,-14.81521,10.77364,276.4236,34,11/02/2020 21:27:41
9.12688,-18.36488,-15.08979,10.77364,170.2673,34,11/02/2020 21:27:42
9.12688,-24.24345,-15.153,10.77364,52.96858,34,11/02/2020 21:27:43
9.12688,-27.68478,-11.84195,10.77364,57.46519,34,11/02/2020 21:27:44
9.12688,-27.33393,-11.17216,10.77364,85.44303,34,11/02/2020 21:27:45
9.12688,-36.33332,-10.42615,10.77364,39.5318,34,11/02/2020 21:27:46
9.12688,-37.8857,-10.41426,10.77364,87.22171,34,11/02/2020 21:27:47
9.12688,-40.88386,-7.726929,10.77364,48.86631,34,11/02/2020 21:27:48
9.12688,-42.69418,-5.902767,10.77364,147.9601,34,11/02/2020 21:27:49
9.12688,-42.29279,-9.527317,10.77364,49.10305,34,11/02/2020 21:27:50
9.12688,-41.25927,-14.81693,10.77364,109.3888,34,11/02/2020 21:27:51
9.12688,-40.42124,-15.93143,10.77364,56.07649,34,11/02/2020 21:27:52
9.12688,-40.27746,-15.02388,10.77364,121.708,34,11/02/2020 21:27:53
9.12688,-40.13679,-17.085,10.77364,119.1175,34,11/02/2020 21:27:54
9.12688,-43.26107,-15.46477,10.77364,118.395,34,11/02/2020 21:27:55
9.12688,-41.71007,-17.84041,10.77364,112.6094,34,11/02/2020 21:27:56
9.12688,-43.50155,-15.59811,10.77364,64.35991,34,11/02/2020 21:27:57
9.12688,-43.37401,-15.1779,10.77364,103.2032,34,11/02/2020 21:27:58
9.12688,-45.27549,-22.5438,10.77364,60.51459,34,11/02/2020 21:27:59
5.94141,-48.27045,-13.43991,12.3597,36.12553,34,11/02/2020 21:28:00
5.94141,-43.8298,-6.670818,12.3597,67.14231,34,11/02/2020 21:28:01
5.94141,-41.11321,3.704384,12.3597,50.78784,34,11/02/2020 21:28:02
5.94141,-37.72366,10.43563,12.3597,140.511,34,11/02/2020 21:28:03
5.969925,-35.05564,17.25233,12.3597,112.7622,34,11/02/2020 21:28:04
13.84327,-41.74218,17.41079,5.024993,69.37872,34,11/02/2020 21:28:05
5.806643,-35.54056,15.57946,12.41953,96.39563,34,11/02/2020 21:28:06
5.806643,-26.96726,10.28181,12.41953,372.8548,34,11/02/2020 21:28:07
5.806643,-18.8634,6.679811,12.41953,148.0835,34,11/02/2020 21:28:08
5.806643,-9.042645,4.012089,12.41953,82.56038,34,11/02/2020 21:28:09
5.806643,-4.730587,-0.7168427,12.41953,224.0838,34,11/02/2020 21:28:10
