snatcherVelocity,xAxisPos,zAxisPos,distanceToTarget,viewAngle,touchedWall,date-time
0.928048,0.6061891,3.569441,11.60135,116.1688,20,11/02/2020 20:40:18
0.928048,7.164155,5.078607,11.60135,318.7038,20,11/02/2020 20:40:19
0.928048,-0.1202028,2.925117,11.60135,319.2826,20,11/02/2020 20:40:20
0.928048,-0.5365779,4.296917,11.60135,154.9233,20,11/02/2020 20:40:21
0.928048,2.82658,3.078416,11.60135,363.9501,20,11/02/2020 20:40:22
0.928048,4.941183,4.029018,11.60135,324.8976,20,11/02/2020 20:40:23
0.928048,1.487132,0.8500633,11.60135,153.7225,20,11/02/2020 20:40:24
0.928048,2.473119,1.356148,11.60135,78.22293,20,11/02/2020 20:40:25
0.928048,4.188966,9.809918,11.60135,377.5163,20,11/02/2020 20:40:26
0.928048,1.608106,10.56098,11.60135,333.1178,20,11/02/2020 20:40:27
0.928048,-2.000819,11.41712,11.60135,221.8375,20,11/02/2020 20:40:28
0.928048,-6.543269,3.982533,11.60135,183.7484,20,11/02/2020 20:40:29
0.928048,-7.020425,-4.529394,11.60135,383.5385,20,11/02/2020 20:40:30
0.16915,-11.78828,1.473316,11.60135,281.8323,20,11/02/2020 20:40:31
0.6817123,-10.86647,3.875439,11.60135,76.32355,21,11/02/2020 20:40:32
0.6817123,-14.34125,1.835709,11.60135,245.0958,21,11/02/2020 20:40:33
0.6817123,-15.30086,8.198951,11.60135,52.1091,21,11/02/2020 20:40:34
9.463688,-9.644951,15.32759,11.31127,338.4312,21,11/02/2020 20:40:35
6.910596,1.708335,25.64442,11.31127,144.9776,21,11/02/2020 20:40:36
6.910596,9.988523,27.20746,11.31127,324.7321,21,11/02/2020 20:40:37
6.910596,15.29458,29.89333,11.31127,224.2907,21,11/02/2020 20:40:39
6.910596,18.94907,27.88798,11.31127,289.734,21,11/02/2020 20:40:40
6.910596,18.51661,26.60997,11.31127,279.6196,21,11/02/2020 20:40:41
6.910596,21.27971,22.49302,11.31127,229.3852,21,11/02/2020 20:40:42
6.910596,17.8393,27.99222,11.31127,312.4377,21,11/02/2020 20:40:43
6.910596,26.64964,30.68387,11.31127,193.6441,21,11/02/2020 20:40:44
7.907752,30.07048,22.63968,9.363201,299.0982,21,11/02/2020 20:40:45
7.907752,26.89621,12.7688,9.363201,214.4974,21,11/02/2020 20:40:46
7.907752,29.24766,7.482038,9.363201,45.64659,21,11/02/2020 20:40:47
7.907752,27.69422,5.423736,9.363201,39.18465,21,11/02/2020 20:40:48
7.907752,27.55595,1.186989,9.363201,282.2592,21,11/02/2020 20:40:49
0,23.86379,1.579659,9.363201,353.8455,22,11/02/2020 20:40:50
0.4349378,19.88313,8.260989,9.363201,52.81754,22,11/02/2020 20:40:51
0.4349378,13.68459,10.23957,9.363201,294.5049,22,11/02/2020 20:40:52
0.4349378,9.373458,14.86067,9.363201,63.67832,22,11/02/2020 20:40:53
0.4349378,10.79854,13.0127,9.363201,261.0735,22,11/02/2020 20:40:54
0.4349378,11.34256,9.73442,9.363201,78.99701,22,11/02/2020 20:40:55
0.4349378,19.58263,8.424404,9.363201,111.58,22,11/02/2020 20:40:56
0.4349378,20.31146,1.859507,9.363201,207.8233,22,11/02/2020 20:40:57
0.4349378,14.47171,6.091017,9.363201,351.6599,22,11/02/2020 20:40:58
0.4349378,12.40079,11.23305,9.363201,297.7027,22,11/02/2020 20:40:59
0.4349378,13.89157,13.60638,9.363201,119.5374,22,11/02/2020 20:41:00
0.4349378,14.5028,19.33381,9.363201,323.3505,22,11/02/2020 20:41:01
0.4349378,13.44616,17.50462,9.363201,264.6409,22,11/02/2020 20:41:02
0.4349378,12.36233,17.17615,9.363201,116.9943,22,11/02/2020 20:41:03
0.4349378,11.49959,16.78309,9.363201,229.3677,22,11/02/2020 20:41:04
9.540137,7.900298,6.696302,12.54173,275.0227,22,11/02/2020 20:41:05
9.540137,0.9821376,-0.112381,12.54173,295.816,22,11/02/2020 20:41:06
9.540137,-2.16955,-5.482748,12.54173,107.0437,22,11/02/2020 20:41:07
9.540137,-4.609238,-13.27038,12.54173,27.89802,22,11/02/2020 20:41:08
9.540137,-4.519924,-13.53998,12.54173,37.75696,22,11/02/2020 20:41:09
9.540137,-0.08681464,-16.58312,12.54173,101.2638,22,11/02/2020 20:41:10
10.44898,-9.2187,-14.01601,8.926253,62.10354,22,11/02/2020 20:41:11
10.44898,-11.82844,-12.50587,8.926253,63.10021,22,11/02/2020 20:41:12
10.44898,-23.36807,-10.56746,8.926253,36.63626,22,11/02/2020 20:41:13
10.44898,-26.9941,-7.137449,8.926253,98.29719,22,11/02/2020 20:41:14
10.44898,-31.25143,-12.19184,8.926253,27.32517,22,11/02/2020 20:41:15
5.810264,-39.28478,-13.65525,8.926253,53.5176,22,11/02/2020 20:41:16
5.810264,-35.16904,-12.85101,8.926253,81.90882,22,11/02/2020 20:41:17
15.17032,-38.59639,-14.57132,11.47856,296.2809,22,11/02/2020 20:41:18
15.17032,-43.88501,-16.88433,11.47856,96.16268,22,11/02/2020 20:41:19
9.536743E-07,-44.36413,-13.90673,11.47856,89.33202,23,11/02/2020 20:41:20
9.536743E-07,-35.57152,-8.965334,11.47856,92.55063,23,11/02/2020 20:41:21
2.938849E-08,-29.98234,-2.170301,11.47856,69.38199,24,11/02/2020 20:41:22
4.983948E-07,-24.02213,3.047865,11.47856,97.64993,24,11/02/2020 20:41:23
4.983948E-07,-14.5936,2.88431,11.47856,71.92324,24,11/02/2020 20:41:24
4.983948E-07,-10.94248,7.910398,11.47856,138.3072,24,11/02/2020 20:41:25
4.983948E-07,-5.731032,13.05093,11.47856,149.417,24,11/02/2020 20:41:26
4.983948E-07,-2.837491,10.18729,11.47856,330.3575,24,11/02/2020 20:41:27
4.983948E-07,0.5384892,11.36391,11.47856,79.6677,24,11/02/2020 20:41:28
4.983948E-07,0.4459513,10.65405,11.47856,178.2297,24,11/02/2020 20:41:29
4.983948E-07,0.9549155,10.4165,11.47856,51.52774,24,11/02/2020 20:41:30
4.983948E-07,7.380152,7.255314,11.47856,159.1327,24,11/02/2020 20:41:31
4.983948E-07,10.46827,4.422102,11.47856,334.1308,24,11/02/2020 20:41:32
4.983948E-07,11.33077,5.174845,11.47856,203.4537,24,11/02/2020 20:41:33
0.4510576,4.919097,7.213106,11.47856,374.1528,24,11/02/2020 20:41:34
0.4510576,2.480409,16.45368,11.47856,225.0274,24,11/02/2020 20:41:35
0.4510576,-1.800561,14.31009,11.47856,36.79636,24,11/02/2020 20:41:36
0.4510576,-2.269549,13.99863,11.47856,346.1606,24,11/02/2020 20:41:37
0.4510576,-2.933137,15.88809,11.47856,331.0376,24,11/02/2020 20:41:38
0.4510576,-5.093095,10.79556,11.47856,260.309,24,11/02/2020 20:41:39
0.4510576,-6.689432,7.143626,11.47856,46.78394,24,11/02/2020 20:41:40
0.4510576,-2.890854,1.311508,11.47856,165.8461,24,11/02/2020 20:41:41
0.4510576,-1.305348,3.707455,11.47856,72.84328,24,11/02/2020 20:41:42
0.4510576,-6.095846,0.443428,11.47856,35.91122,24,11/02/2020 20:41:43
0.4510576,-8.465688,2.472553,11.47856,357.4833,24,11/02/2020 20:41:44
0.4510576,-4.689772,11.1013,11.47856,71.46204,24,11/02/2020 20:41:45
0.4510576,-0.9772118,13.31661,11.47856,352.5409,24,11/02/2020 20:41:46
0.4510576,0.2658535,15.65892,11.47856,67.88248,24,11/02/2020 20:41:47
0.4510576,1.573635,18.5219,11.47856,241.5247,24,11/02/2020 20:41:48
0.4510576,7.503102,15.36153,11.47856,132.1164,24,11/02/2020 20:41:49
0.4510576,6.606421,11.04842,11.47856,200.8065,24,11/02/2020 20:41:50
0.4510576,2.374989,18.31435,11.47856,358.8468,24,11/02/2020 20:41:51
0.4510576,-0.8433267,17.21722,11.47856,308.6108,24,11/02/2020 20:41:52
0.4510576,1.806099,13.43731,11.47856,243.2645,24,11/02/2020 20:41:53
0.4510576,-4.209492,15.14691,11.47856,147.3819,24,11/02/2020 20:41:54
0.4510576,-2.287739,12.9114,11.47856,141.0957,24,11/02/2020 20:41:55
0.4510576,-7.101182,13.08908,11.47856,38.45705,24,11/02/2020 20:41:56
0.4510576,-1.737815,18.0058,11.47856,160.7757,24,11/02/2020 20:41:57
0.4510576,-6.462545,12.86733,11.47856,32.40856,24,11/02/2020 20:41:58
0.4510576,-6.199685,20.82122,11.47856,324.0651,24,11/02/2020 20:41:59
0.4510576,-11.06474,21.10075,11.47856,143.8908,24,11/02/2020 20:42:00
0.4510576,-8.000987,15.33053,11.47856,273.4322,24,11/02/2020 20:42:01
0.4510576,-4.851151,18.33741,11.47856,134.6765,24,11/02/2020 20:42:02
0.4510576,-2.872565,12.18144,11.47856,270.5924,24,11/02/2020 20:42:03
0.4510576,-5.623815,14.16794,11.47856,378.0127,24,11/02/2020 20:42:04
0.4510576,1.274908,14.55079,11.47856,124.8035,24,11/02/2020 20:42:05
0.4510576,8.316396,15.40739,11.47856,100.1153,24,11/02/2020 20:42:07
0.4510576,14.31099,13.00549,11.47856,222.5418,24,11/02/2020 20:42:08
0.4510576,6.239221,12.03396,11.47856,227.9234,24,11/02/2020 20:42:09
0.4510576,5.482316,12.05543,11.47856,93.90633,24,11/02/2020 20:42:10
0.4510576,9.10248,7.068964,11.47856,377.4253,24,11/02/2020 20:42:11
0.03343868,11.80751,8.867159,11.47856,52.06476,24,11/02/2020 20:42:12
0.3707178,8.988757,10.49072,11.47856,73.76392,24,11/02/2020 20:42:13
0.3707178,11.62089,12.42172,11.47856,294.0183,24,11/02/2020 20:42:14
0.3707178,11.21387,13.01796,11.47856,29.85765,24,11/02/2020 20:42:15
0.3707178,10.7579,15.01081,11.47856,341.85,24,11/02/2020 20:42:16
0.3707178,5.043773,19.8331,11.47856,250.4117,24,11/02/2020 20:42:17
0.3707178,0.005782057,19.18885,11.47856,312.1953,24,11/02/2020 20:42:18
0.3707178,-2.070357,15.95743,11.47856,248.0092,24,11/02/2020 20:42:19
0.3707178,-3.975476,11.20868,11.47856,70.73558,24,11/02/2020 20:42:20
0.3707178,-0.8710771,19.04251,11.47856,355.2719,24,11/02/2020 20:42:21
0.3707178,-1.809818,12.9032,11.47856,141.7693,24,11/02/2020 20:42:22
0.3707178,4.831661,6.968426,11.47856,192.265,24,11/02/2020 20:42:23
0.3707178,0.9282067,-0.923502,11.47856,300.3212,24,11/02/2020 20:42:24
0.3707178,2.559965,-1.156424,11.47856,67.95859,24,11/02/2020 20:42:25
0.3707178,-4.013038,-1.622728,11.47856,58.73766,24,11/02/2020 20:42:26
0.3707178,-3.894503,7.312149,11.47856,350.3145,24,11/02/2020 20:42:27
0.3367954,-5.325866,5.126848,11.47856,264.8471,24,11/02/2020 20:42:28
0.3461784,-7.74558,-0.06647301,11.47856,154.3833,24,11/02/2020 20:42:29
0.3461784,-5.164391,8.706387,11.47856,86.00831,24,11/02/2020 20:42:30
0.3754683,-2.874282,8.887483,11.47856,192.3397,24,11/02/2020 20:42:31
0.3754683,-0.7796924,4.002131,11.47856,291.0102,24,11/02/2020 20:42:32
0.3754683,-9.575896,1.780256,11.47856,349.7163,24,11/02/2020 20:42:33
0.3754683,-14.62234,7.284286,11.47856,256.5023,24,11/02/2020 20:42:34
0.3627408,-10.6057,1.157703,11.47856,67.12211,25,11/02/2020 20:42:35
0.6831482,-9.322126,2.98493,11.47856,63.33539,25,11/02/2020 20:42:36
0.6831482,-6.779575,5.439991,11.47856,308.1954,25,11/02/2020 20:42:37
0.6831482,-7.615491,6.248093,11.47856,346.2349,25,11/02/2020 20:42:38
0.9167009,-5.658617,13.67736,11.47856,117.6837,25,11/02/2020 20:42:39
1.126156,-5.094628,9.308302,11.47856,304.0302,25,11/02/2020 20:42:40
1.128426,-0.6262868,13.21062,11.47856,99.39675,25,11/02/2020 20:42:41
1.128426,-3.794601,15.83319,11.47856,348.5198,25,11/02/2020 20:42:42
1.128426,-9.686882,14.8429,11.47856,354.9627,25,11/02/2020 20:42:43
1.128426,-12.14975,16.95267,11.47856,60.03102,25,11/02/2020 20:42:44
1.128426,-5.48239,15.8365,11.47856,277.2771,25,11/02/2020 20:42:45
1.128426,-12.2483,14.53502,11.47856,351.7972,25,11/02/2020 20:42:46
1.128427,-10.32679,19.36105,11.47856,32.45369,25,11/02/2020 20:42:47
1.086135,-10.72102,19.82427,11.47856,81.28007,25,11/02/2020 20:42:48
1.076323,-2.632303,21.25273,11.47856,136.2905,25,11/02/2020 20:42:49
1.076323,-2.511065,20.07452,11.47856,67.05563,25,11/02/2020 20:42:50
20.24143,-0.4641764,10.74446,6.248863,190.0252,25,11/02/2020 20:42:51
20.24143,7.186755,-9.708994,6.248863,329.3902,25,11/02/2020 20:42:52
20.24143,2.203122,-23.34168,6.248863,323.8851,25,11/02/2020 20:42:53
0.3630474,3.283548,-27.17356,6.248863,375.8975,26,11/02/2020 20:42:54
0.3630474,5.311236,-18.06198,6.248863,73.39964,26,11/02/2020 20:42:55
10.07871,4.966384,-7.267246,11.8125,377.4205,26,11/02/2020 20:42:56
4.115975,-0.3628735,7.594857,11.8125,368.1508,26,11/02/2020 20:42:57
4.115975,-4.846249,18.71076,11.8125,350.9318,26,11/02/2020 20:42:58
3.352766,-7.797856,32.16121,11.8125,32.74446,26,11/02/2020 20:42:59
0,-11.26172,31.5216,11.8125,177.6738,27,11/02/2020 20:43:00
0,-9.575267,22.83089,11.8125,233.1738,27,11/02/2020 20:43:01
0,-14.44725,16.66882,11.8125,310.4092,27,11/02/2020 20:43:02
9.970869E-08,-10.39921,22.28299,11.8125,69.09447,27,11/02/2020 20:43:03
9.970869E-08,-10.85429,15.20474,11.8125,213.4966,27,11/02/2020 20:43:04
0.1615064,-17.80282,9.054873,11.8125,386.1259,27,11/02/2020 20:43:05
0.1615064,-15.09447,8.037212,11.8125,209.8815,27,11/02/2020 20:43:06
0.1615064,-11.6615,4.945163,11.8125,136.3091,27,11/02/2020 20:43:07
0.1615064,-9.144605,2.268925,11.8125,356.342,27,11/02/2020 20:43:08
0.1615064,-14.69997,5.071197,11.8125,69.20316,27,11/02/2020 20:43:09
0.1615064,-15.81505,5.677905,11.8125,343.4784,27,11/02/2020 20:43:10
0.1615064,-14.01107,6.088448,11.8125,73.94641,27,11/02/2020 20:43:11
0.1615064,-9.626722,14.77928,11.8125,29.05596,27,11/02/2020 20:43:12
0.1615064,-14.82427,22.10969,11.8125,283.9185,27,11/02/2020 20:43:13
0.1615064,-15.27125,18.23333,11.8125,109.0451,27,11/02/2020 20:43:14
0.1615064,-8.028195,25.09944,11.8125,86.73541,27,11/02/2020 20:43:15
0.1615064,-4.685186,33.27275,11.8125,370.3899,27,11/02/2020 20:43:16
0.1615064,3.463371,35.7943,11.8125,72.42362,27,11/02/2020 20:43:17
0.1615064,-1.3833,34.82294,11.8125,300.4024,27,11/02/2020 20:43:18
0.1615064,-4.426252,30.87758,11.8125,210.7121,27,11/02/2020 20:43:19
0.1615064,-11.96383,28.46051,11.8125,154.1351,27,11/02/2020 20:43:20
0.1615064,-9.860104,24.65345,11.8125,63.95914,27,11/02/2020 20:43:21
0.1615064,-7.624332,28.65446,11.8125,356.7912,27,11/02/2020 20:43:22
0.1615064,-11.05852,32.55088,11.8125,172.2125,27,11/02/2020 20:43:23
0.1615064,-12.98343,26.13281,11.8125,158.6322,27,11/02/2020 20:43:24
0.1615064,-13.78656,18.5426,11.8125,218.1814,27,11/02/2020 20:43:25
0.1615064,-11.80273,16.2412,11.8125,214.7949,27,11/02/2020 20:43:26
0.1615064,-11.9659,11.03737,11.8125,89.96689,27,11/02/2020 20:43:27
0.1615064,-9.731059,16.41076,11.8125,204.2122,27,11/02/2020 20:43:28
16.59672,1.209418,2.059248,7.4156,205.5274,27,11/02/2020 20:43:29
2.0694E-06,11.28714,1.590286,7.4156,288.0734,28,11/02/2020 20:43:30
2.0694E-06,14.56477,1.708557,7.4156,148.4773,28,11/02/2020 20:43:31
2.0694E-06,8.885601,7.322248,7.4156,283.8258,28,11/02/2020 20:43:33
2.0694E-06,11.80132,8.031988,7.4156,59.16619,28,11/02/2020 20:43:34
9.935705,4.236682,2.037327,13.24902,143.7843,28,11/02/2020 20:43:35
9.935705,-0.3047623,-1.584295,13.24902,66.79568,28,11/02/2020 20:43:36
9.935705,-10.52186,-5.468506,13.24902,314.7245,28,11/02/2020 20:43:37
9.935705,-17.693,-6.183937,13.24902,363.1533,28,11/02/2020 20:43:38
9.935705,-18.11203,-12.1758,13.24902,260.2487,28,11/02/2020 20:43:39
3.647213,-18.31724,-10.72736,13.24902,82.37503,28,11/02/2020 20:43:40
3.647213,-15.78034,-6.424717,13.24902,360.3372,28,11/02/2020 20:43:41
3.647215,-20.81757,-6.439737,13.24902,187.7454,29,11/02/2020 20:43:42
11.77281,-17.50315,-15.58952,7.029351,70.245,29,11/02/2020 20:43:43
9.812991,-18.27046,-12.92596,3.95283,134.8627,29,11/02/2020 20:43:44
2.889658,-19.84477,-4.218649,3.95283,41.58289,30,11/02/2020 20:43:45
2.889658,-16.82744,-4.153366,3.95283,324.7383,30,11/02/2020 20:43:46
2.889658,-15.40277,-6.72366,3.95283,156.9195,30,11/02/2020 20:43:47
1.200545,-9.987316,-4.093872,3.95283,59.70537,31,11/02/2020 20:43:48
0.1558668,-10.66099,-8.162876,3.95283,210.9223,32,11/02/2020 20:43:49
19.54549,-20.84613,-5.611,7.178165,132.7525,32,11/02/2020 20:43:50
9.103867,-25.68789,-4.086912,7.178165,61.97799,33,11/02/2020 20:43:51
7.900165,-33.63797,-7.754482,7.178165,208.2088,33,11/02/2020 20:43:52
2.861023E-07,-28.08264,-4.225843,7.699478,68.12544,34,11/02/2020 20:43:53
0.03656572,-19.73366,-4.231312,7.699478,109.7165,34,11/02/2020 20:43:54
0.03656572,-11.26818,-4.215881,7.699478,62.57167,35,11/02/2020 20:43:55
0.03656572,-15.52286,-4.214483,7.699478,383.3079,36,11/02/2020 20:43:56
0.03656572,-16.45906,-4.220715,7.699478,78.23043,36,11/02/2020 20:43:57
0.03656572,-12.49573,-4.222654,7.699478,55.76384,36,11/02/2020 20:43:58
0.03656572,-14.11134,-4.110661,7.699478,341.2918,36,11/02/2020 20:43:59
0.03656572,-13.81312,-4.219246,7.699478,359.4468,36,11/02/2020 20:44:00
0.03656572,-14.41779,-4.054749,7.699478,362.652,36,11/02/2020 20:44:01
0.03656572,-21.22398,-4.241041,7.699478,316.2924,36,11/02/2020 20:44:02
9.956595,-11.55746,-9.410801,12.4839,48.721,36,11/02/2020 20:44:03
9.956595,-2.894718,-13.34496,12.4839,356.2413,36,11/02/2020 20:44:04
9.956595,2.847574,-15.19641,12.4839,38.8717,36,11/02/2020 20:44:05
9.956595,3.470586,-17.03233,12.4839,306.6641,36,11/02/2020 20:44:06
9.956595,8.896372,-16.84441,12.4839,54.29367,36,11/02/2020 20:44:07
9.956595,8.541286,-20.30201,12.4839,334.3558,36,11/02/2020 20:44:08
9.956595,14.0451,-24.0943,12.4839,356.6171,36,11/02/2020 20:44:09
9.956595,14.60686,-23.58456,12.4839,360.7698,36,11/02/2020 20:44:10
9.956595,16.02582,-24.39332,12.4839,377.7758,36,11/02/2020 20:44:11
9.956595,18.53416,-25.81411,12.4839,359.7035,36,11/02/2020 20:44:12
9.956595,23.09471,-24.86361,12.4839,383.8412,36,11/02/2020 20:44:13
9.956595,28.9189,-28.17878,12.4839,352.1208,36,11/02/2020 20:44:14
6.233552,27.64503,-26.52637,12.4839,355.5478,36,11/02/2020 20:44:15
6.233552,29.75105,-18.1966,12.4839,385.4558,36,11/02/2020 20:44:16
6.233552,30.31666,-11.69715,12.4839,299.0353,36,11/02/2020 20:44:17
6.233552,36.01891,-2.589987,12.4839,368.996,36,11/02/2020 20:44:18
3.979708,34.46005,1.099623,12.4839,284.1776,36,11/02/2020 20:44:19
3.979708,36.6216,9.108897,12.4839,294.8343,36,11/02/2020 20:44:20
3.979708,34.49987,12.4937,12.4839,275.8537,36,11/02/2020 20:44:21
3.979708,29.98821,17.42022,12.4839,334.9564,36,11/02/2020 20:44:22
3.979708,26.28232,21.58084,12.4839,356.7828,36,11/02/2020 20:44:23
3.979708,25.86797,28.6725,12.4839,312.1772,36,11/02/2020 20:44:24
3.979708,23.96963,30.34031,12.4839,374.484,36,11/02/2020 20:44:25
3.979707,23.59919,34.41278,12.4839,362.4343,36,11/02/2020 20:44:26
3.298693,18.57885,33.84243,12.85595,250.9137,37,11/02/2020 20:44:27
3.298693,18.8532,28.52032,12.85595,41.77384,37,11/02/2020 20:44:28
3.298693,23.16763,30.39547,12.85595,52.93937,37,11/02/2020 20:44:29
6.754583,14.17319,23.20495,11.66368,239.8773,37,11/02/2020 20:44:30
6.572895,-0.9240302,17.36208,11.66368,156.8676,37,11/02/2020 20:44:31
6.572895,-1.987435,17.6695,11.66368,84.82369,37,11/02/2020 20:44:32
6.572895,-6.14619,15.87303,11.66368,133.455,37,11/02/2020 20:44:33
6.572895,-3.155216,14.54508,11.66368,72.90871,37,11/02/2020 20:44:34
21.94767,-15.75589,26.25341,8.032865,181.3574,37,11/02/2020 20:44:35
12.37851,-31.01303,33.53322,5.688317,267.9654,37,11/02/2020 20:44:36
12.37851,-35.03782,42.45449,5.688317,198.7183,37,11/02/2020 20:44:37
12.46461,-37.27163,37.47407,7.667157,94.48066,37,11/02/2020 20:44:38
5.224305,-26.55288,35.30356,4.70399,211.0838,37,11/02/2020 20:44:39
5.224305,-20.59342,32.97491,4.70399,236.766,37,11/02/2020 20:44:40
5.224305,-10.72438,34.79916,4.70399,321.7985,37,11/02/2020 20:44:41
0.4939757,-16.03806,31.36609,4.70399,217.4409,38,11/02/2020 20:44:42
10.32819,-8.424523,26.03782,12.79967,127.851,38,11/02/2020 20:44:43
6.118861,3.399651,21.84181,12.79967,57.82995,38,11/02/2020 20:44:44
7.594212,-6.924824,13.94928,7.792934,116.9098,38,11/02/2020 20:44:45
7.594212,-7.212843,11.03985,7.792934,128.7813,38,11/02/2020 20:44:46
11.83427,-2.03591,14.39447,5.323214,182.9294,38,11/02/2020 20:44:47
11.83427,10.55781,23.64901,5.323214,327.2141,38,11/02/2020 20:44:48
11.83427,17.71411,31.67498,5.323214,266.9366,38,11/02/2020 20:44:49
0,25.52728,36.56845,5.323214,79.66792,39,11/02/2020 20:44:50
0,23.07249,34.32639,5.323214,239.4904,39,11/02/2020 20:44:51
0.4319205,15.42984,33.4272,5.323214,211.7997,39,11/02/2020 20:44:52
0.4319205,11.34659,24.81721,5.323214,222.8663,39,11/02/2020 20:44:53
0.4319205,5.913169,20.19388,5.323214,208.3986,39,11/02/2020 20:44:54
7.353276,-1.70253,26.64661,7.37165,333.9032,39,11/02/2020 20:44:55
10.09838,-10.38911,24.37746,8.207,115.9868,39,11/02/2020 20:44:56
10.09838,-14.71863,25.64971,8.207,371.09,39,11/02/2020 20:44:57
10.09838,-24.55016,18.25061,8.207,82.51677,39,11/02/2020 20:44:59
10.09838,-30.67233,15.63112,8.207,98.42809,39,11/02/2020 20:45:00
10.09838,-32.41167,18.31766,8.207,146.2999,39,11/02/2020 20:45:01
10.09838,-36.41444,17.63783,8.207,36.60802,39,11/02/2020 20:45:02
9.56828,-35.11953,21.4663,7.839492,111.7018,39,11/02/2020 20:45:03
9.56828,-16.932,23.18036,7.839492,154.774,39,11/02/2020 20:45:04
9.56828,-1.576219,24.30001,7.839492,172.8122,39,11/02/2020 20:45:05
9.56828,5.248425,29.09667,7.839492,236.0542,39,11/02/2020 20:45:06
9.56828,13.54631,26.39616,7.839492,309.9471,39,11/02/2020 20:45:07
10.21053,11.82228,29.6039,11.20951,310.5729,39,11/02/2020 20:45:08
29.94728,-16.21512,21.90603,8.670566,197.7801,39,11/02/2020 20:45:09
29.94728,-42.90562,19.30811,8.670566,94.90633,39,11/02/2020 20:45:10
4.112411,-42.41096,12.56508,8.670566,172.7978,39,11/02/2020 20:45:11
4.112411,-36.53241,13.64297,8.670566,382.7309,39,11/02/2020 20:45:12
14.88022,-33.41396,33.38599,3.923113,363.8634,39,11/02/2020 20:45:13
13.76937,-30.0745,40.85919,3.923113,103.9333,40,11/02/2020 20:45:14
13.76937,-22.00725,50.59428,3.923113,158.5377,40,11/02/2020 20:45:15
13.76937,-20.02298,59.32858,3.923113,161.1727,40,11/02/2020 20:45:16
13.76937,-19.36439,64.81526,3.923113,189.6174,40,11/02/2020 20:45:17
2.793578,-17.83549,61.88877,3.923113,211.3488,40,11/02/2020 20:45:18
2.793579,-17.0462,56.8457,3.923113,141.1572,40,11/02/2020 20:45:19
2.793579,-15.87953,51.29987,3.923113,166.1501,40,11/02/2020 20:45:20
2.793579,-15.86781,44.84721,3.923113,230.1989,40,11/02/2020 20:45:21
1.118002,-17.12726,41.50154,3.923113,185.4012,41,11/02/2020 20:45:22
1.118002,-18.50476,44.20357,3.923113,200.3528,41,11/02/2020 20:45:23
1.28792,-14.15161,41.46819,3.923113,205.5699,42,11/02/2020 20:45:24
1.28792,-12.42338,41.62505,3.923113,108.9872,42,11/02/2020 20:45:25
1.28792,-9.122897,37.632,3.923113,250.6311,43,11/02/2020 20:45:26
0.4978777,-10.03202,35.41331,3.923113,246.8313,43,11/02/2020 20:45:27
0.4978777,-13.94634,33.42223,3.923113,35.90417,43,11/02/2020 20:45:28
0.5663692,-7.690034,33.70253,3.923113,65.24029,43,11/02/2020 20:45:29
0.5663692,-5.64712,29.71069,3.923113,220.9368,43,11/02/2020 20:45:30
0.5663692,-5.880311,24.17287,3.923113,226.6016,43,11/02/2020 20:45:31
0.5663692,-7.696965,23.1645,3.923113,246.4561,43,11/02/2020 20:45:32
0.5663692,-7.754865,22.42561,3.923113,201.9919,43,11/02/2020 20:45:33
0.5663692,-7.810281,19.86701,3.923113,331.4121,43,11/02/2020 20:45:34
0.5663692,-1.649188,21.27438,3.923113,374.0898,43,11/02/2020 20:45:35
0.5663692,5.087213,26.20908,3.923113,99.69051,43,11/02/2020 20:45:36
0.5663692,8.508035,21.89006,3.923113,368.8253,43,11/02/2020 20:45:37
0.5663692,6.033045,22.09987,3.923113,228.8403,43,11/02/2020 20:45:38
9.467981,-3.187226,11.43382,6.902459,186.8305,43,11/02/2020 20:45:39
16.10706,-3.476162,-9.879436,11.43526,355.4243,43,11/02/2020 20:45:40
16.10706,-7.592432,-16.74115,11.43526,373.1635,43,11/02/2020 20:45:41
16.10706,-9.81244,-29.05533,11.43526,45.14664,43,11/02/2020 20:45:42
0,-5.279148,-23.48317,11.43526,86.98752,44,11/02/2020 20:45:43
9.918503,-2.555847,-13.63722,11.77308,374.4394,44,11/02/2020 20:45:44
9.918503,1.181289,5.074342,11.77308,365.83,44,11/02/2020 20:45:45
9.918503,5.425796,15.3959,11.77308,216.8222,44,11/02/2020 20:45:46
9.918503,10.23201,22.23132,11.77308,207.5533,44,11/02/2020 20:45:47
4.657185,2.714925,29.05224,10.25873,282.6479,44,11/02/2020 20:45:48
4.657185,-2.457453,31.98422,10.25873,174.5198,44,11/02/2020 20:45:49
16.61572,-7.592577,20.87128,7.717632,237.9373,44,11/02/2020 20:45:50
6.19653,-5.379405,8.69377,8.9423,109.9561,44,11/02/2020 20:45:51
15.86527,-9.78081,13.71802,6.057384,152.5626,44,11/02/2020 20:45:52
15.86527,-15.42931,24.41674,6.057384,139.6373,44,11/02/2020 20:45:53
15.86527,-29.74144,32.68842,6.057384,171.8404,44,11/02/2020 20:45:54
15.86527,-34.38976,37.58227,6.057384,95.70727,44,11/02/2020 20:45:55
15.86527,-41.38803,45.42563,6.057384,97.91396,44,11/02/2020 20:45:56
8.875432,-47.44709,51.0387,6.057384,182.7528,44,11/02/2020 20:45:57
8.715221,-40.55487,53.40348,6.057384,143.4861,44,11/02/2020 20:45:58
