snatcherVelocity,xAxisPos,zAxisPos,distanceToTarget,viewAngle,touchedWall,date-time
14.94134,43.30319,35.04338,13.01429,347.3009,50,12/02/2020 11:09:47
13.67792,47.44028,33.72219,13.02553,302.2758,50,12/02/2020 11:09:48
10.98317,40.44078,28.75019,13.34604,344.1165,50,12/02/2020 11:09:49
10.98317,31.88558,20.94231,13.34604,329.3506,50,12/02/2020 11:09:50
10.98317,22.93863,14.3737,13.34604,178.4054,50,12/02/2020 11:09:51
10.98317,17.41921,5.819532,16.40304,365.976,50,12/02/2020 11:09:52
0.1185608,12.95848,1.680792,16.40304,421.5877,51,12/02/2020 11:09:53
15.15572,22.71571,21.27925,7.723513,221.4824,51,12/02/2020 11:09:54
6.874127,25.99779,21.23516,5.841424,369.528,51,12/02/2020 11:09:55
6.874127,25.77449,13.90291,5.841424,312.5753,51,12/02/2020 11:09:56
6.874127,22.00607,8.574914,5.841424,305.823,51,12/02/2020 11:09:57
6.874127,23.82562,3.521819,9.204473,241.0439,51,12/02/2020 11:09:58
6.874127,29.06102,7.356966,9.204473,105.5649,51,12/02/2020 11:09:59
6.874127,31.066,8.015263,9.204473,318.2791,51,12/02/2020 11:10:00
6.874127,31.51864,8.256377,9.204473,371.7163,51,12/02/2020 11:10:01
6.874127,30.22503,1.081327,12.15511,274.2981,51,12/02/2020 11:10:02
18.24865,22.89055,2.883591,7.490005,332.6814,52,12/02/2020 11:10:03
25.64979,-9.415076,1.674904,2.291675,370.9366,52,12/02/2020 11:10:04
5.386992,-17.04265,0.7290173,2.291675,180.021,53,12/02/2020 11:10:05
5.386992,-10.07104,0.6547089,2.291675,179.4716,53,12/02/2020 11:10:06
3.585798,-10.59723,3.063502,2.291675,291.3832,53,12/02/2020 11:10:07
3.585798,-15.90995,8.709567,2.291675,184.4951,53,12/02/2020 11:10:08
3.585798,-11.29272,12.03652,2.291675,97.12286,53,12/02/2020 11:10:09
3.585798,-9.887486,20.37065,2.291675,324.4809,53,12/02/2020 11:10:10
17.53445,-14.42287,20.61487,14.2027,112.1572,53,12/02/2020 11:10:11
51.92804,16.93296,49.68999,14.74836,252.6011,53,12/02/2020 11:10:12
0,29.79006,63.24059,14.74836,278.7442,54,12/02/2020 11:10:14
0,23.68166,55.92606,14.74836,347.748,54,12/02/2020 11:10:15
0,16.61732,52.49001,14.74836,343.4082,54,12/02/2020 11:10:16
0,10.15929,45.12072,14.74836,284.1826,54,12/02/2020 11:10:17
0,3.857373,40.82472,14.74836,269.3516,54,12/02/2020 11:10:18
0,5.087033,32.6912,14.74836,181.3867,54,12/02/2020 11:10:19
0,8.020791,26.31163,14.74836,288.6618,54,12/02/2020 11:10:20
10.66019,22.69455,19.98004,6.984389,383.2505,54,12/02/2020 11:10:21
0.8127909,15.99244,20.31855,13.7738,319.9713,54,12/02/2020 11:10:22
0.8127909,19.43691,20.98639,13.7738,238.3687,54,12/02/2020 11:10:23
0.8127909,12.61467,21.80986,13.7738,313.756,54,12/02/2020 11:10:24
0.8127909,12.19963,21.07975,13.7738,282.8131,54,12/02/2020 11:10:25
0.8127909,6.520072,14.05174,13.7738,351.2908,54,12/02/2020 11:10:26
18.70435,-8.91427,5.900593,8.003454,304.0794,54,12/02/2020 11:10:27
1.348699E-06,-18.73008,4.009089,8.003454,264.8755,55,12/02/2020 11:10:28
1.348699E-06,-15.42817,0.8006096,6.210105,234.7534,55,12/02/2020 11:10:29
1.348699E-06,-12.48101,4.099199,6.210105,85.81947,56,12/02/2020 11:10:30
1.348699E-06,-8.381478,13.21249,6.210105,109.2767,56,12/02/2020 11:10:31
0.7382916,-9.068143,13.01154,6.210105,96.94329,56,12/02/2020 11:10:32
0.5073572,-13.25171,17.09407,6.210105,303.2195,56,12/02/2020 11:10:33
0.6595979,-15.36673,18.85195,6.210105,396.5363,56,12/02/2020 11:10:34
0.6595979,-16.18306,20.15718,6.210105,282.0006,56,12/02/2020 11:10:35
10.57202,-12.04635,12.83188,14.30192,257.7065,56,12/02/2020 11:10:36
2.059385,-26.0799,4.224751,2.705964,408.7212,57,12/02/2020 11:10:37
2.059385,-27.52495,8.383047,2.705964,262.5386,57,12/02/2020 11:10:38
2.059385,-27.41842,3.130219,2.705964,270.5301,57,12/02/2020 11:10:39
39.8694,-12.6756,30.8656,9.927564,135.9124,57,12/02/2020 11:10:40
4.214648,3.099775,32.66059,8.485597,281.9118,57,12/02/2020 11:10:41
4.214648,-1.946852,23.4886,8.485597,322.9968,57,12/02/2020 11:10:42
4.214648,-6.393783,18.58957,8.485597,421.6847,57,12/02/2020 11:10:43
4.214648,-8.383075,22.22824,8.485597,194.9829,57,12/02/2020 11:10:44
4.214648,-10.05343,25.40189,8.485597,191.1727,57,12/02/2020 11:10:45
4.214648,-9.35441,22.09374,8.485597,252.7543,57,12/02/2020 11:10:46
4.214648,-12.77335,21.46777,8.485597,183.097,57,12/02/2020 11:10:47
4.214648,-13.70341,18.83492,8.485597,259.056,57,12/02/2020 11:10:48
4.214648,-14.4351,11.02513,8.485597,166.8019,57,12/02/2020 11:10:49
4.214648,-18.7327,8.422772,8.485597,264.7658,57,12/02/2020 11:10:50
4.214648,-22.16102,6.917105,8.485597,81.10271,57,12/02/2020 11:10:51
4.214648,-21.79448,12.3548,8.485597,139.007,57,12/02/2020 11:10:52
16.4151,-13.11621,7.000549,11.98888,317.0464,57,12/02/2020 11:10:53
16.4151,-3.314117,6.748371,11.98888,385.5168,57,12/02/2020 11:10:54
18.49187,9.692517,6.862309,13.08968,142.0816,57,12/02/2020 11:10:55
9.730152,17.09222,3.00773,3.502667,364.9143,58,12/02/2020 11:10:56
2.40751,9.080496,3.182182,8.402248,85.95448,59,12/02/2020 11:10:57
2.40751,8.382622,13.64333,8.402248,399.0919,59,12/02/2020 11:10:58
11.12587,-2.687991,18.40602,13.95792,393.7139,59,12/02/2020 11:10:59
11.12587,-13.55384,25.61533,13.95792,304.0726,59,12/02/2020 11:11:00
15.59411,-13.17406,22.44483,12.40548,204.3458,59,12/02/2020 11:11:01
30.66969,7.841622,3.980896,3.115653,331.3613,59,12/02/2020 11:11:02
16.81231,3.713587,0.009340286,10.12063,391.7492,60,12/02/2020 11:11:03
32.06281,-38.20083,0.9022617,2.462823,426.4541,60,12/02/2020 11:11:04
7.093355,-45.44868,0.4497032,2.462823,119.501,60,12/02/2020 11:11:05
5.37393,-42.62092,-1.301746,15.70032,198.1388,60,12/02/2020 11:11:06
5.37393,-30.23025,-1.585752,15.70032,110.8301,60,12/02/2020 11:11:07
0.7914931,-31.69931,2.572771,15.70032,168.0739,61,12/02/2020 11:11:08
0.7914931,-28.15014,5.59189,15.70032,145.0401,61,12/02/2020 11:11:09
19.9066,-13.57132,18.70401,16.2095,151.0305,61,12/02/2020 11:11:10
19.1144,-9.222304,37.49884,12.69648,276.0728,61,12/02/2020 11:11:11
10.6839,-11.57706,29.42319,12.16756,84.67564,62,12/02/2020 11:11:12
6.675032,-15.59917,35.09819,8.778899,182.2027,63,12/02/2020 11:11:13
16.35574,-24.94457,32.38194,16.97107,209.3883,64,12/02/2020 11:11:14
16.35574,-40.04691,32.51183,16.97107,166.5156,64,12/02/2020 11:11:15
16.35574,-47.07611,34.84692,16.97107,185.2845,64,12/02/2020 11:11:16
9.468319,-42.46845,38.7644,8.489684,190.0545,65,12/02/2020 11:11:17
28.54752,-21.65671,15.53776,5.356905,140.9414,65,12/02/2020 11:11:18
24.27289,1.538444,-11.35841,5.356905,213.0653,65,12/02/2020 11:11:19
24.27289,16.88221,-27.58211,5.356905,79.04509,65,12/02/2020 11:11:20
9.536743E-07,14.96653,-27.6462,5.356905,392.3135,66,12/02/2020 11:11:21
9.536743E-07,13.62851,-18.24128,5.356905,425.9295,66,12/02/2020 11:11:22
9.536743E-07,17.13377,-9.958445,5.356905,389.0548,66,12/02/2020 11:11:23
1.421085E-14,10.95585,-4.251703,5.356905,348.622,67,12/02/2020 11:11:24
0.9161848,8.70027,4.485952,5.356905,400.7618,67,12/02/2020 11:11:25
0.9403968,7.675488,6.037927,5.356905,388.238,67,12/02/2020 11:11:26
9.022549,-1.860874,5.104546,17.01448,116.1232,67,12/02/2020 11:11:27
17.68928,-13.48832,1.477711,6.890608,247.1232,67,12/02/2020 11:11:28
3.516801,-14.99952,2.65245,6.890608,75.30697,69,12/02/2020 11:11:29
3.516801,-16.16388,5.962687,6.890608,401.3951,69,12/02/2020 11:11:30
3.516801,-23.3184,8.128414,6.890608,80.36633,69,12/02/2020 11:11:31
3.516801,-23.62057,11.40508,6.890608,200.1403,69,12/02/2020 11:11:32
3.516801,-25.11233,7.560466,6.890608,120.7328,69,12/02/2020 11:11:33
3.516801,-21.50768,14.19925,6.890608,158.2043,69,12/02/2020 11:11:34
1.788048,-23.50051,8.533232,6.890608,258.9887,69,12/02/2020 11:11:35
1.968317,-21.93867,15.61176,6.890608,140.5117,69,12/02/2020 11:11:37
1.968317,-14.61793,17.8196,6.890608,127.3722,69,12/02/2020 11:11:38
0.854715,-8.76308,18.91543,6.890608,251.9214,69,12/02/2020 11:11:39
0.854715,-10.06461,21.77997,6.890608,382.2107,69,12/02/2020 11:11:40
0.2609098,-5.934117,20.94935,6.890608,321.7896,69,12/02/2020 11:11:41
0.2609098,-5.626876,13.83758,6.890608,202.2364,69,12/02/2020 11:11:42
0.2609098,-2.472283,16.17666,6.890608,180.8855,69,12/02/2020 11:11:43
0.3834168,-1.144299,21.55671,6.890608,104.4015,69,12/02/2020 11:11:44
0.3834168,-4.986992,20.59672,6.890608,139.5771,69,12/02/2020 11:11:45
0.3834168,0.3255537,27.76222,6.890608,79.66309,69,12/02/2020 11:11:46
0.3834168,1.009506,29.12268,6.890608,156.5652,69,12/02/2020 11:11:47
0.3834168,-4.248711,27.72332,6.890608,314.4397,69,12/02/2020 11:11:48
0.3834168,-6.019223,24.02316,6.890608,316.2769,69,12/02/2020 11:11:49
0.4322469,-7.819712,22.85141,6.890608,210.0836,69,12/02/2020 11:11:50
28.80904,-6.189417,7.487434,3.61849,211.0441,69,12/02/2020 11:11:51
20.32515,4.456109,-16.31453,3.61849,399.3685,69,12/02/2020 11:11:52
20.32515,-0.7506567,-27.91592,3.61849,388.7115,69,12/02/2020 11:11:53
2.980232E-08,2.006451,-24.15184,3.61849,341.7445,70,12/02/2020 11:11:54
2.980232E-08,-0.757175,-17.61978,3.61849,100.8948,70,12/02/2020 11:11:55
2.980232E-08,1.670023,-8.469463,3.61849,82.25799,70,12/02/2020 11:11:56
2.980232E-08,-2.593074,-0.233427,3.61849,393.615,70,12/02/2020 11:11:57
2.980232E-08,-4.744017,-0.1892605,3.61849,173.5149,70,12/02/2020 11:11:58
2.980232E-08,-0.8052952,5.251773,3.61849,124.4222,70,12/02/2020 11:11:59
2.980232E-08,-4.093575,0.8949509,3.61849,120.6804,70,12/02/2020 11:12:00
2.980232E-08,3.544424,4.156693,3.61849,183.7462,70,12/02/2020 11:12:01
0.256329,-1.245099,0.4486008,3.61849,193.439,70,12/02/2020 11:12:02
0.256329,-2.475864,7.130726,3.61849,373.8611,70,12/02/2020 11:12:03
0.256329,-9.338278,6.379251,3.61849,360.1068,70,12/02/2020 11:12:04
0.256329,-9.311147,9.947362,3.61849,230.7237,70,12/02/2020 11:12:05
0.256329,-10.6849,8.358383,3.61849,109.4271,70,12/02/2020 11:12:06
0.256329,-2.464376,11.47573,3.61849,132.1593,70,12/02/2020 11:12:07
0.256329,0.9170022,11.47286,3.61849,118.3542,70,12/02/2020 11:12:08
0.256329,1.365355,13.29911,3.61849,395.2437,70,12/02/2020 11:12:09
0.256329,0.6169032,17.87708,3.61849,364.9519,70,12/02/2020 11:12:10
0.256329,-2.130625,17.98385,3.61849,150.0836,70,12/02/2020 11:12:11
0.256329,5.780772,18.95275,3.61849,210.0225,70,12/02/2020 11:12:12
20.0081,-9.269671,19.32081,11.03253,390.0052,70,12/02/2020 11:12:13
11.98079,-22.29025,29.49182,13.69424,409.0364,70,12/02/2020 11:12:14
6.067496,-25.67679,35.53691,13.25058,227.9716,71,12/02/2020 11:12:15
6.067496,-23.31122,33.15589,13.25058,150.432,71,12/02/2020 11:12:16
6.067496,-26.97643,32.58442,10.39099,347.1759,71,12/02/2020 11:12:17
10.56222,-19.13804,32.34357,4.827202,174.1468,71,12/02/2020 11:12:18
10.56222,0.8531796,33.60838,4.827202,156.7589,71,12/02/2020 11:12:19
10.56222,10.443,29.87359,4.827202,212.3053,71,12/02/2020 11:12:20
10.56222,18.69216,26.06357,4.827202,269.0281,71,12/02/2020 11:12:21
10.56222,20.90283,26.81963,4.827202,303.8242,71,12/02/2020 11:12:22
10.56222,30.57055,26.83131,4.827202,241.2314,71,12/02/2020 11:12:23
10.56222,39.10842,19.45652,4.827202,281.7568,71,12/02/2020 11:12:24
10.56222,41.39748,18.38545,4.827202,362.6009,71,12/02/2020 11:12:25
10.56222,47.85469,19.71762,4.827202,362.3423,71,12/02/2020 11:12:26
0,44.38467,16.94167,4.827202,334.1552,72,12/02/2020 11:12:27
0,34.73072,18.85431,4.827202,331.6645,72,12/02/2020 11:12:28
1.329877,26.05943,20.52059,4.827202,357.2831,72,12/02/2020 11:12:29
1.329877,24.04808,18.68683,4.827202,279.482,72,12/02/2020 11:12:30
18.26304,15.33553,17.25344,12.37809,384.1539,72,12/02/2020 11:12:31
26.82552,-11.58749,10.12619,17.369,417.7404,72,12/02/2020 11:12:32
21.08199,-28.85403,2.297075,16.10093,417.3694,72,12/02/2020 11:12:33
19.60775,-38.04487,-6.484421,13.42699,104.7597,72,12/02/2020 11:12:34
19.60775,-39.34152,-17.37651,13.42699,424.9089,72,12/02/2020 11:12:35
9.875279,-45.96143,-11.06203,9.527868,144.8958,73,12/02/2020 11:12:36
16.44124,-36.31173,1.59549,15.1682,139.9102,73,12/02/2020 11:12:37
35.49044,-27.30161,33.12026,12.09702,134.3391,73,12/02/2020 11:12:38
8.313607,-14.64235,36.32953,17.10704,217.8386,75,12/02/2020 11:12:39
49.85396,29.9816,16.27523,11.20924,296.0518,75,12/02/2020 11:12:40
20.82284,45.77886,8.75344,11.20924,360.9316,75,12/02/2020 11:12:41
1.203888,42.60782,9.903547,11.20924,395.7064,76,12/02/2020 11:12:42
1.203888,34.25562,9.018426,11.20924,332.847,76,12/02/2020 11:12:43
1.203888,26.85193,12.42158,15.48934,387.4094,76,12/02/2020 11:12:44
17.55078,17.46117,5.76251,6.271647,109.3363,76,12/02/2020 11:12:45
25.41072,39.79678,1.430895,2.613469,239.3351,76,12/02/2020 11:12:46
17.06326,39.56817,7.675251,2.283606,312.8887,76,12/02/2020 11:12:47
17.06326,24.22981,18.36113,2.283606,278.3198,76,12/02/2020 11:12:48
17.06326,18.62597,32.26819,2.283606,309.7001,76,12/02/2020 11:12:49
0.02524062,10.71148,31.93897,2.283606,239.9142,77,12/02/2020 11:12:50
14.2075,1.423823,22.15486,12.52863,288.0516,77,12/02/2020 11:12:51
7.848226,-19.21728,16.12063,6.087537,121.7941,77,12/02/2020 11:12:52
7.816973,-15.99116,13.9099,4.503753,102.8567,77,12/02/2020 11:12:53
7.816973,-23.41831,15.30641,4.503753,405.1864,77,12/02/2020 11:12:54
7.816973,-26.47075,16.09186,4.503753,171.6011,77,12/02/2020 11:12:55
7.816973,-28.35544,5.717527,4.503753,218.9574,77,12/02/2020 11:12:56
4.768372E-07,-23.25384,2.993223,4.503753,95.96672,78,12/02/2020 11:12:57
9.957376,-15.18518,5.649157,16.12376,270.6726,78,12/02/2020 11:12:58
7.96197,-16.93278,15.24752,6.896903,268.5031,78,12/02/2020 11:12:59
28.48795,-30.70883,3.454623,6.714527,304.9721,78,12/02/2020 11:13:00
30.39918,-36.44423,-27.95437,13.01201,157.0742,78,12/02/2020 11:13:02
0,-33.16225,-22.69741,13.01201,164.3735,79,12/02/2020 11:13:03
19.87582,-23.99162,-12.4421,12.91367,108.6695,79,12/02/2020 11:13:04
1.907349E-06,-19.56582,-4.246017,6.693,147.8959,80,12/02/2020 11:13:05
1.907349E-06,-18.78221,-4.219088,6.693,411.2289,80,12/02/2020 11:13:06
1.907349E-06,-19.8598,-4.185331,6.693,420.0797,80,12/02/2020 11:13:07
1.907349E-06,-16.25163,-4.214653,6.693,73.87541,81,12/02/2020 11:13:08
1.907349E-06,-15.02651,-6.713703,6.693,405.5508,81,12/02/2020 11:13:09
1.907349E-06,-21.80353,-4.236301,6.693,367.6192,82,12/02/2020 11:13:10
1.907349E-06,-13.76163,-5.632519,6.693,202.0158,82,12/02/2020 11:13:11
5.989137E-07,-9.079222,-1.381775,6.693,94.03529,83,12/02/2020 11:13:12
13.99219,-4.584483,18.60431,14.80759,153.8022,83,12/02/2020 11:13:13
12.49019,-16.51218,33.00005,10.31554,292.6071,83,12/02/2020 11:13:14
13.6456,-31.08022,30.66385,11.20797,210.3816,83,12/02/2020 11:13:15
9.650811,-22.43788,1.145803,15.62016,120.1322,84,12/02/2020 11:13:16
42.9741,-34.86026,27.71937,16.6981,261.2538,84,12/02/2020 11:13:17
0.3196697,-46.24091,43.18697,16.6981,203.5921,85,12/02/2020 11:13:18
26.78837,-37.8132,32.86477,10.49738,235.2416,85,12/02/2020 11:13:19
38.4333,3.17991,7.846554,9.072863,176.6406,85,12/02/2020 11:13:20
21.81461,26.54957,0.7424717,9.072863,340.773,86,12/02/2020 11:13:21
11.87969,36.50729,0.02602577,15.44043,258.4396,86,12/02/2020 11:13:22
11.87969,42.90976,1.944654,15.44043,346.7104,86,12/02/2020 11:13:23
2.537745,38.15903,2.136408,13.17575,370.1909,86,12/02/2020 11:13:24
2.537745,30.88438,2.372061,13.17575,337.0123,86,12/02/2020 11:13:25
2.537745,26.369,11.08283,13.17575,368.4681,86,12/02/2020 11:13:26
2.537745,31.71559,19.39327,13.17575,337.2387,86,12/02/2020 11:13:27
1.409757,28.91257,18.76429,13.17575,133.8489,86,12/02/2020 11:13:28
1.409757,23.24288,20.741,13.17575,300.8292,86,12/02/2020 11:13:29
7.918874,18.99804,13.74238,16.9407,237.0714,86,12/02/2020 11:13:30
0.508193,19.67376,0.8217697,12.99862,130.123,87,12/02/2020 11:13:31
6.991226,31.02256,6.598209,5.631333,430.3069,87,12/02/2020 11:13:32
6.991226,29.75423,3.190651,5.631333,313.1841,87,12/02/2020 11:13:33
2.572015,23.57031,1.257257,5.631333,351.3803,88,12/02/2020 11:13:34
2.572015,26.45759,8.511608,5.631333,339.2993,88,12/02/2020 11:13:35
2.572015,26.99041,15.66163,5.631333,76.58257,88,12/02/2020 11:13:36
2.572015,24.73048,18.09748,5.631333,246.4822,88,12/02/2020 11:13:37
2.572015,22.22537,20.66718,5.631333,382.0825,88,12/02/2020 11:13:38
2.572015,21.78214,17.82554,5.631333,279.1402,88,12/02/2020 11:13:39
2.572015,15.68262,15.20261,5.631333,347.6741,88,12/02/2020 11:13:40
34.92847,-4.510124,26.59265,15.62133,269.4804,88,12/02/2020 11:13:41
18.42043,-29.15291,28.41646,13.01019,192.573,88,12/02/2020 11:13:42
14.39084,-29.99758,7.881702,17.3508,109.7638,88,12/02/2020 11:13:43
9.690456,-25.83223,4.635504,17.3508,176.4514,88,12/02/2020 11:13:44
0,-21.43936,6.943186,11.81429,90.94465,89,12/02/2020 11:13:45
0,-22.76898,8.400619,11.81429,141.6478,89,12/02/2020 11:13:46
0,-17.50624,13.92006,11.81429,399.826,89,12/02/2020 11:13:47
27.0003,-0.9150133,4.653517,2.688244,286.9027,89,12/02/2020 11:13:48
24.73337,-17.17566,-5.745501,12.12606,416.4651,89,12/02/2020 11:13:49
2.460906,-22.26151,-4.214605,15.74142,376.4861,90,12/02/2020 11:13:50
12.34436,-23.31281,-4.220757,10.67517,113.1,90,12/02/2020 11:13:51
20.86326,-4.157739,-2.902351,8.200778,82.20436,90,12/02/2020 11:13:52
20.86326,18.39674,3.367552,8.200778,420.2491,90,12/02/2020 11:13:53
3.614959,23.13575,7.220509,10.07789,172.3799,90,12/02/2020 11:13:54
3.614959,20.78701,4.507444,12.74128,381.5699,90,12/02/2020 11:13:55
3.614959,14.88803,7.846618,12.74128,373.4188,90,12/02/2020 11:13:56
3.614959,13.55473,1.817387,16.85422,212.8174,90,12/02/2020 11:13:57
2.665601E-07,12.1973,5.217433,17.23077,403.7427,91,12/02/2020 11:13:58
2.665601E-07,6.84157,13.49603,17.23077,319.2318,91,12/02/2020 11:13:59
2.665601E-07,9.364979,12.90543,17.23077,183.954,91,12/02/2020 11:14:00
9.950799,17.48245,17.00513,15.14,379.5825,91,12/02/2020 11:14:01
19.94925,21.10914,24.81676,12.97149,84.75237,91,12/02/2020 11:14:02
19.94925,34.33367,27.21531,12.97149,252.3842,91,12/02/2020 11:14:03
0,47.71463,25.69076,12.97149,335.4469,92,12/02/2020 11:14:04
0,39.19105,21.30511,12.97149,258.8896,92,12/02/2020 11:14:05
0,34.23816,17.35182,12.97149,271.6389,92,12/02/2020 11:14:06
0.517717,31.75817,18.05778,12.97149,378.5543,92,12/02/2020 11:14:07
9.322877,18.70209,19.48487,12.08712,415.8715,92,12/02/2020 11:14:08
9.322877,7.713023,10.55199,12.08712,137.1249,92,12/02/2020 11:14:09
9.322877,3.575043,13.95359,12.08712,99.92652,92,12/02/2020 11:14:10
31.0015,-10.78351,6.10461,1.820587,366.7337,92,12/02/2020 11:14:11
13.83128,-24.23883,1.059681,14.90058,156.5899,93,12/02/2020 11:14:12
10.60827,-26.77433,2.65329,14.69264,399.6379,94,12/02/2020 11:14:13
10.60827,-32.5838,12.26737,14.69264,160.2948,94,12/02/2020 11:14:14
10.60827,-33.39357,15.76635,14.69264,182.8716,94,12/02/2020 11:14:15
29.46478,-19.52908,4.12581,9.459595,412.9069,94,12/02/2020 11:14:16
0,-15.09152,7.086742,9.459595,397.1809,95,12/02/2020 11:14:17
0,-20.91397,12.0282,14.78516,120.9284,95,12/02/2020 11:14:18
37.27309,-2.756927,0.3819637,14.61021,149.5502,95,12/02/2020 11:14:19
35.49789,24.36669,-27.00679,14.61021,87.40095,95,12/02/2020 11:14:21
0.9145697,27.5313,-23.00157,14.61021,83.30729,96,12/02/2020 11:14:22
0.9145697,24.98019,-15.93797,14.61021,300.4182,96,12/02/2020 11:14:23
0.9145697,18.46262,-13.09898,14.61021,382.1762,96,12/02/2020 11:14:24
0.9145697,14.80468,-7.589338,14.61021,346.7395,96,12/02/2020 11:14:25
0.9145697,13.25507,-5.570015,14.61021,155.6352,96,12/02/2020 11:14:26
0.9145697,13.49836,-4.057663,14.61021,416.9638,97,12/02/2020 11:14:27
0.9145697,16.5055,-6.85783,14.61021,202.0864,97,12/02/2020 11:14:28
0.9145697,15.13101,-6.714186,14.61021,305.9328,97,12/02/2020 11:14:29
0.1440798,16.98524,-4.215425,14.61021,415.2361,98,12/02/2020 11:14:30
0.1440798,10.22022,-7.40749,14.61021,358.5539,98,12/02/2020 11:14:31
6.473001E-08,9.843411,1.006689,14.61021,389.8217,99,12/02/2020 11:14:32
6.473001E-08,4.04225,4.195854,14.61021,76.69266,99,12/02/2020 11:14:33
6.473001E-08,3.155368,6.709469,14.61021,297.3977,99,12/02/2020 11:14:34
6.473001E-08,-0.4465026,2.898505,14.61021,418.9647,99,12/02/2020 11:14:35
6.473001E-08,0.6442577,11.22076,14.61021,270.2775,99,12/02/2020 11:14:36
6.473001E-08,-3.000442,6.722242,14.61021,394.6868,99,12/02/2020 11:14:37
6.473001E-08,-2.669585,8.733988,14.61021,98.12369,99,12/02/2020 11:14:38
6.473001E-08,-0.5595785,15.42022,14.61021,149.2768,99,12/02/2020 11:14:39
6.473001E-08,5.860315,11.85577,14.61021,168.8871,99,12/02/2020 11:14:40
6.473001E-08,12.94948,6.641001,14.61021,239.8729,99,12/02/2020 11:14:41
6.473001E-08,11.19709,14.88992,14.61021,370.2226,99,12/02/2020 11:14:42
6.473001E-08,9.483523,16.87795,14.61021,360.6405,99,12/02/2020 11:14:43
6.473001E-08,4.985174,11.36364,14.61021,349.3158,99,12/02/2020 11:14:44
6.473001E-08,2.292712,14.318,14.61021,350.4911,99,12/02/2020 11:14:45
6.473001E-08,6.758375,14.04246,14.61021,207.3046,99,12/02/2020 11:14:46
6.473001E-08,5.557127,16.65277,14.61021,376.4818,99,12/02/2020 11:14:47
6.473001E-08,-2.840246,17.42083,14.61021,285.9143,99,12/02/2020 11:14:48
6.473001E-08,-7.590488,14.23318,14.61021,91.28233,99,12/02/2020 11:14:49
6.473001E-08,-4.571579,16.71503,14.61021,304.0818,99,12/02/2020 11:14:50
6.473001E-08,-1.629903,23.51338,14.61021,419.5117,99,12/02/2020 11:14:51
6.473001E-08,-2.256102,22.82824,14.61021,174.5853,99,12/02/2020 11:14:52
6.473001E-08,-7.251723,24.14997,14.61021,365.9646,99,12/02/2020 11:14:53
6.473001E-08,-3.674244,25.89144,14.61021,189.0709,99,12/02/2020 11:14:54
6.473001E-08,0.9620643,23.923,14.61021,119.096,99,12/02/2020 11:14:55
9.955189,4.461468,23.93553,15.86233,228.1764,99,12/02/2020 11:14:56
13.96035,-10.82193,22.07719,8.205935,263.5827,99,12/02/2020 11:14:57
14.29496,-15.81431,27.36193,10.07222,187.7036,99,12/02/2020 11:14:58
18.51122,4.474414,40.18615,6.627724,245.8159,99,12/02/2020 11:14:59
3.774828,8.668292,44.20063,17.41063,250.7964,99,12/02/2020 11:15:00
1.50518,6.91997,46.03992,17.41063,316.8409,99,12/02/2020 11:15:01
1.50518,5.492076,37.05464,17.41063,397.2348,99,12/02/2020 11:15:02
1.50518,0.4509113,35.79751,17.41063,363.8856,99,12/02/2020 11:15:03
1.50518,-0.5917538,30.0719,17.41063,157.1257,99,12/02/2020 11:15:04
1.50518,-1.988127,25.30221,17.41063,316.2425,99,12/02/2020 11:15:05
1.50518,-0.7863531,18.15891,17.41063,376.4259,99,12/02/2020 11:15:06
1.50518,1.216013,13.44531,17.41063,200.562,99,12/02/2020 11:15:07
1.50518,2.046556,10.80124,17.41063,365.2986,99,12/02/2020 11:15:08
1.50518,1.234802,12.02966,17.41063,217.9541,99,12/02/2020 11:15:09
1.50518,-1.842758,10.31632,17.41063,266.9055,99,12/02/2020 11:15:10
1.50518,-5.637472,4.667224,17.41063,387.1531,99,12/02/2020 11:15:11
1.50518,-4.309557,4.123165,17.41063,215.0148,99,12/02/2020 11:15:12
1.50518,-7.293608,5.848416,17.41063,399.8597,99,12/02/2020 11:15:13
1.50518,-2.866259,5.187857,17.41063,184.7012,99,12/02/2020 11:15:14
1.50518,-7.682165,3.524693,17.41063,336.0375,99,12/02/2020 11:15:15
1.50518,0.7051979,4.354024,17.41063,91.56699,99,12/02/2020 11:15:16
10.02593,5.470215,13.58513,17.29875,78.14091,99,12/02/2020 11:15:17
19.69423,24.11254,20.30102,13.59248,75.71344,99,12/02/2020 11:15:18
0,48.04306,23.10641,3.856189,401.9817,100,12/02/2020 11:15:19
18.85938,39.71547,40.74618,7.322831,301.0491,100,12/02/2020 11:15:20
18.85938,30.69921,54.35472,7.322831,319.3332,100,12/02/2020 11:15:21
18.85938,25.88454,65.65414,7.322831,276.9167,100,12/02/2020 11:15:22
0,20.40588,60.62491,7.322831,279.4906,101,12/02/2020 11:15:23
3.814697E-07,13.92704,41.50565,5.447739,269.1371,102,12/02/2020 11:15:24
3.814697E-07,10.9852,41.50381,5.447739,242.8354,102,12/02/2020 11:15:25
4.180545E-07,10.73749,42.58004,5.447739,102.8346,103,12/02/2020 11:15:26
7.407583E-07,5.549496,39.5994,5.447739,285.2303,104,12/02/2020 11:15:27
7.407583E-07,4.89473,41.93139,5.447739,137.7468,104,12/02/2020 11:15:28
7.407583E-07,2.251593,39.11462,5.447739,244.4319,104,12/02/2020 11:15:29
9.956717,11.54901,25.36561,16.1396,222.7262,104,12/02/2020 11:15:30
